timestamp_utc,parte,modelo,backend,caso_id,parametros,corrida,prompt,salida,respuesta_extraida,esperada,acierto,input_tokens,output_tokens,reasoning_tokens,visible_output_tokens,latencia_s,costo_usd,error
2026-09-20T17:20:46.691375+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.024,1.68e-05,
2026-09-20T17:20:47.813198+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.118,1.68e-05,
2026-09-20T17:20:49.257014+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.44,1.68e-05,
2026-09-20T17:20:50.467109+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.207,1.68e-05,
2026-09-20T17:20:51.513688+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.045,1.68e-05,
2026-09-20T17:20:53.036427+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.519,1.65e-05,
2026-09-20T17:20:54.063974+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.024,1.65e-05,
2026-09-20T17:20:55.088016+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.02,1.65e-05,
2026-09-20T17:20:56.221101+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.129,1.65e-05,
2026-09-20T17:20:57.235772+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.011,1.65e-05,
2026-09-20T17:20:58.262335+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.023,1.71e-05,
2026-09-20T17:20:59.489804+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.223,1.71e-05,
2026-09-20T17:21:00.451917+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,0.958,1.71e-05,
2026-09-20T17:21:01.639706+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.184,1.71e-05,
2026-09-20T17:21:02.655896+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.014,1.71e-05,
2026-09-20T17:21:03.749556+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.089,1.68e-05,
2026-09-20T17:21:04.813395+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.059,1.68e-05,
2026-09-20T17:21:05.905900+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.089,1.68e-05,
2026-09-20T17:21:06.966887+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.057,1.68e-05,
2026-09-20T17:21:07.989630+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.018,1.68e-05,
2026-09-20T17:21:09.117321+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.124,1.695e-05,
2026-09-20T17:21:10.147544+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.027,1.695e-05,
2026-09-20T17:21:11.267843+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.116,1.695e-05,
2026-09-20T17:21:12.290073+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.018,1.695e-05,
2026-09-20T17:21:13.324885+00:00,2b,gpt-4o-mini,openai,c06,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un rectángulo mide 12 cm de largo y 5 cm de ancho. ¿Cuál es su área en cm²?","{""answer"":60}",60,60,True,89,6,0,6,1.031,1.695e-05,
2026-09-20T17:21:14.538842+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.211,1.65e-05,
2026-09-20T17:21:15.670471+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.127,1.65e-05,
2026-09-20T17:21:16.924398+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.25,1.65e-05,
2026-09-20T17:21:18.026117+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.099,1.65e-05,
2026-09-20T17:21:19.079693+00:00,2b,gpt-4o-mini,openai,c07,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Se reparten 96 caramelos equitativamente entre 8 niños. ¿Cuántos recibe cada niño?","{""answer"":12}",12,12,True,86,6,0,6,1.049,1.65e-05,
2026-09-20T17:21:20.774852+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.691,1.6649999999999998e-05,
2026-09-20T17:21:21.915933+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.138,1.6649999999999998e-05,
2026-09-20T17:21:23.043013+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.123,1.6649999999999998e-05,
2026-09-20T17:21:24.061867+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.015,1.6649999999999998e-05,
2026-09-20T17:21:25.396430+00:00,2b,gpt-4o-mini,openai,c08,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un tren viaja 180 km en 3 horas a velocidad constante. ¿Cuál es su velocidad en km/h?","{""answer"":60}",60,60,True,87,6,0,6,1.331,1.6649999999999998e-05,
2026-09-20T17:21:26.456330+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.056,1.635e-05,
2026-09-20T17:21:27.446243+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,0.986,1.635e-05,
2026-09-20T17:21:28.723958+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.274,1.635e-05,
2026-09-20T17:21:29.757081+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,1.03,1.635e-05,
2026-09-20T17:21:30.729435+00:00,2b,gpt-4o-mini,openai,c09,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: La suma de dos números es 31. Uno de ellos es 14. ¿Cuál es el otro?","{""answer"":17}",17,17,True,85,6,0,6,0.969,1.635e-05,
2026-09-20T17:21:31.751478+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 0.9}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.018,1.635e-05,
2026-09-20T17:21:33.279814+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 0.9}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.524,1.635e-05,
2026-09-20T17:21:34.240076+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 0.9}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,0.957,1.635e-05,
2026-09-20T17:21:35.534187+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 0.9}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.29,1.635e-05,
2026-09-20T17:21:36.550589+00:00,2b,gpt-4o-mini,openai,c10,"{""temperature"": 0.7, ""top_p"": 0.9}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una tienda vende 6 paquetes de 9 cuadernos. ¿Cuántos cuadernos vende?","{""answer"":54}",54,54,True,85,6,0,6,1.013,1.635e-05,
2026-09-20T17:21:37.686623+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.132,1.605e-05,
2026-09-20T17:21:38.760237+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.07,1.605e-05,
2026-09-20T17:21:39.738658+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,0.974,1.605e-05,
2026-09-20T17:21:40.765695+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.022,1.605e-05,
2026-09-20T17:21:41.859321+00:00,2b,gpt-4o-mini,openai,c01,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Una biblioteca tiene 27 libros y compra 15 más. ¿Cuántos libros tiene ahora?","{""answer"":42}",42,42,True,83,6,0,6,1.09,1.605e-05,
2026-09-20T17:21:43.011578+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.148,1.68e-05,
2026-09-20T17:21:43.960745+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,0.945,1.68e-05,
2026-09-20T17:21:45.058658+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.095,1.68e-05,
2026-09-20T17:21:46.083476+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.022,1.68e-05,
2026-09-20T17:21:47.210237+00:00,2b,gpt-4o-mini,openai,c02,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: En una clase hay 36 estudiantes. Se forman grupos de 4 estudiantes. ¿Cuántos grupos completos se forman?","{""answer"":9}",9,9,True,88,6,0,6,1.123,1.68e-05,
2026-09-20T17:21:48.639637+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.425,1.65e-05,
2026-09-20T17:21:49.667392+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.025,1.65e-05,
2026-09-20T17:21:50.691086+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.02,1.65e-05,
2026-09-20T17:21:51.816952+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.122,1.65e-05,
2026-09-20T17:21:53.656728+00:00,2b,gpt-4o-mini,openai,c03,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un artículo cuesta 80 dólares y tiene un descuento del 25 %. ¿Cuál es el precio final en dólares?","{""answer"":60}",60,60,True,86,6,0,6,1.836,1.65e-05,
2026-09-20T17:21:54.685465+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.025,1.71e-05,
2026-09-20T17:21:56.061895+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 1.0}",1,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.372,1.71e-05,
2026-09-20T17:21:57.243127+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 1.0}",2,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.177,1.71e-05,
2026-09-20T17:21:58.214104+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 1.0}",3,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,0.968,1.71e-05,
2026-09-20T17:21:59.349514+00:00,2b,gpt-4o-mini,openai,c04,"{""temperature"": 0.7, ""top_p"": 1.0}",4,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Un taxi cobra 3 dólares de base y 2 dólares por cada uno de 7 kilómetros. ¿Cuál es el costo total?","{""answer"":17}",17,17,True,90,6,0,6,1.132,1.71e-05,
2026-09-20T17:22:00.523100+00:00,2b,gpt-4o-mini,openai,c05,"{""temperature"": 0.7, ""top_p"": 1.0}",0,"Resuelve el problema. La respuesta debe ser un único número. Devuelve exclusivamente JSON válido con esta forma: {""answer"": numero}.

Problema: Ana tenía 54 cromos, regaló 18 y luego recibió 7. ¿Cuántos cromos tiene?","{""answer"":43}",43,43,True,88,6,0,6,1.169,1.68e-05,
